Request id,Pickup point,Driver id,Status,Request Date,Request Time,Request Day,Request Hour,Request Time Slot,Drop Date,Drop Time,Drop Day,Drop Hour,Drop Time Slot
4768,Airport,22,Trip Completed,14-Jul-16,15:39:24,Thursday,15,Afternoon,14-Jul-16,16:49:03,Thursday,16,Afternoon
5142,City,22,Trip Completed,14-Jul-16,20:17:51,Thursday,20,Evening,14-Jul-16,20:48:58,Thursday,20,Evening
5366,Airport,22,Trip Completed,14-Jul-16,23:27:22,Thursday,23,Night,15-Jul-16,00:19:50,Friday,0,Late Night
5575,City,22,Trip Completed,15-Jul-16,05:53:55,Friday,5,Early Morning,15-Jul-16,06:50:02,Friday,6,Early Morning
5902,City,22,Trip Completed,15-Jul-16,09:52:57,Friday,9,Morning,15-Jul-16,10:37:05,Friday,10,Morning
6694,Airport,22,Trip Completed,15-Jul-16,22:45:44,Friday,22,Night,15-Jul-16,23:17:53,Friday,23,Night
523,Airport,23,Trip Completed,11-Jul-16,09:48:00,Monday,9,Morning,11-Jul-16,10:37:00,Monday,10,Morning
747,City,23,Trip Completed,11-Jul-16,15:53:00,Monday,15,Afternoon,11-Jul-16,16:43:00,Monday,16,Afternoon
1371,Airport,23,Trip Completed,12-Jul-16,00:22:00,Tuesday,0,Late Night,12-Jul-16,01:33:00,Tuesday,1,Late Night
1553,City,23,Trip Completed,12-Jul-16,06:09:00,Tuesday,6,Early Morning,12-Jul-16,07:09:00,Tuesday,7,Early Morning
1692,Airport,23,Trip Completed,12-Jul-16,07:52:00,Tuesday,7,Early Morning,12-Jul-16,09:01:00,Tuesday,9,Morning
2114,City,23,Trip Completed,12-Jul-16,16:36:00,Tuesday,16,Afternoon,12-Jul-16,17:21:00,Tuesday,17,Evening
2742,City,23,Trip Completed,13-Jul-16,03:07:37,Wednesday,3,Late Night,13-Jul-16,03:51:35,Wednesday,3,Late Night
4273,City,23,Trip Completed,14-Jul-16,06:17:01,Thursday,6,Early Morning,14-Jul-16,07:02:28,Thursday,7,Early Morning
4668,City,23,Trip Completed,14-Jul-16,12:25:02,Thursday,12,Afternoon,14-Jul-16,13:34:58,Thursday,13,Afternoon
5425,City,23,Trip Completed,15-Jul-16,02:23:56,Friday,2,Late Night,15-Jul-16,03:08:35,Friday,3,Late Night
5488,City,23,Trip Completed,15-Jul-16,04:53:42,Friday,4,Early Morning,15-Jul-16,06:00:16,Friday,6,Early Morning
5781,City,23,Trip Completed,15-Jul-16,08:35:47,Friday,8,Morning,15-Jul-16,09:42:27,Friday,9,Morning
5966,Airport,23,Trip Completed,15-Jul-16,10:54:27,Friday,10,Morning,15-Jul-16,11:58:44,Friday,11,Morning
6122,City,23,Trip Completed,15-Jul-16,15:26:06,Friday,15,Afternoon,15-Jul-16,16:29:40,Friday,16,Afternoon
357,Airport,24,Trip Completed,11-Jul-16,08:00:00,Monday,8,Morning,11-Jul-16,09:08:00,Monday,9,Morning
1068,City,24,Trip Completed,11-Jul-16,19:52:00,Monday,19,Evening,11-Jul-16,20:48:00,Monday,20,Evening
2689,Airport,24,Trip Completed,13-Jul-16,00:34:03,Wednesday,0,Late Night,13-Jul-16,01:49:08,Wednesday,1,Late Night
2791,City,24,Trip Completed,13-Jul-16,04:56:20,Wednesday,4,Early Morning,13-Jul-16,05:33:20,Wednesday,5,Early Morning
3321,City,24,Trip Completed,13-Jul-16,12:23:02,Wednesday,12,Afternoon,13-Jul-16,13:25:14,Wednesday,13,Afternoon
3423,Airport,24,Trip Completed,13-Jul-16,15:52:07,Wednesday,15,Afternoon,13-Jul-16,16:50:46,Wednesday,16,Afternoon
3761,Airport,24,Trip Completed,13-Jul-16,20:35:24,Wednesday,20,Evening,13-Jul-16,21:39:02,Wednesday,21,Night
4140,City,24,Trip Completed,14-Jul-16,04:48:09,Thursday,4,Early Morning,14-Jul-16,06:05:01,Thursday,6,Early Morning
4656,City,24,Trip Completed,14-Jul-16,12:06:27,Thursday,12,Afternoon,14-Jul-16,12:49:14,Thursday,12,Afternoon
4931,Airport,24,Trip Completed,14-Jul-16,18:21:52,Thursday,18,Evening,14-Jul-16,18:54:03,Thursday,18,Evening
5268,City,24,Trip Completed,14-Jul-16,21:29:35,Thursday,21,Night,14-Jul-16,22:30:11,Thursday,22,Night
5811,City,24,Trip Completed,15-Jul-16,08:46:30,Friday,8,Morning,15-Jul-16,09:26:33,Friday,9,Morning
6139,Airport,24,Trip Completed,15-Jul-16,15:45:16,Friday,15,Afternoon,15-Jul-16,16:40:41,Friday,16,Afternoon
6333,Airport,24,Trip Completed,15-Jul-16,18:41:22,Friday,18,Evening,15-Jul-16,19:53:29,Friday,19,Evening
773,City,25,Trip Completed,11-Jul-16,16:23:00,Monday,16,Afternoon,11-Jul-16,17:21:00,Monday,17,Evening
1123,City,25,Trip Completed,11-Jul-16,20:20:00,Monday,20,Evening,11-Jul-16,21:18:00,Monday,21,Night
2667,Airport,25,Trip Completed,12-Jul-16,23:35:00,Tuesday,23,Night,13-Jul-16,00:40:52,Wednesday,0,Late Night
2833,City,25,Trip Completed,13-Jul-16,05:27:26,Wednesday,5,Early Morning,13-Jul-16,06:19:18,Wednesday,6,Early Morning
3396,City,25,Trip Completed,13-Jul-16,14:59:08,Wednesday,14,Afternoon,13-Jul-16,15:57:24,Wednesday,15,Afternoon
3590,City,25,Trip Completed,13-Jul-16,18:31:29,Wednesday,18,Evening,13-Jul-16,19:31:56,Wednesday,19,Evening
3762,City,25,Trip Completed,13-Jul-16,20:38:10,Wednesday,20,Evening,13-Jul-16,21:21:24,Wednesday,21,Night
4566,City,25,Trip Completed,14-Jul-16,09:48:56,Thursday,9,Morning,14-Jul-16,10:22:52,Thursday,10,Morning
4862,City,25,Trip Completed,14-Jul-16,17:37:44,Thursday,17,Evening,14-Jul-16,18:41:40,Thursday,18,Evening
5564,Airport,25,Trip Completed,15-Jul-16,05:41:11,Friday,5,Early Morning,15-Jul-16,06:53:22,Friday,6,Early Morning
6187,City,25,Trip Completed,15-Jul-16,17:11:08,Friday,17,Evening,15-Jul-16,18:08:11,Friday,18,Evening
6642,City,25,Trip Completed,15-Jul-16,22:07:14,Friday,22,Night,15-Jul-16,22:54:02,Friday,22,Night
322,City,26,Trip Completed,11-Jul-16,07:31:00,Monday,7,Early Morning,11-Jul-16,08:10:00,Monday,8,Morning
793,City,26,Trip Completed,11-Jul-16,17:04:00,Monday,17,Evening,11-Jul-16,18:06:00,Monday,18,Evening
898,Airport,26,Trip Completed,11-Jul-16,18:14:00,Monday,18,Evening,11-Jul-16,19:09:00,Monday,19,Evening
1258,City,26,Trip Completed,11-Jul-16,21:51:00,Monday,21,Night,11-Jul-16,23:00:00,Monday,23,Night
2832,City,26,Trip Completed,13-Jul-16,05:20:16,Wednesday,5,Early Morning,13-Jul-16,06:14:07,Wednesday,6,Early Morning
3139,City,26,Trip Completed,13-Jul-16,08:54:04,Wednesday,8,Morning,13-Jul-16,09:22:42,Wednesday,9,Morning
3438,City,26,Trip Completed,13-Jul-16,16:12:53,Wednesday,16,Afternoon,13-Jul-16,17:13:44,Wednesday,17,Evening
3966,Airport,26,Trip Completed,13-Jul-16,22:50:42,Wednesday,22,Night,13-Jul-16,23:27:43,Wednesday,23,Night
6401,Airport,26,Trip Completed,15-Jul-16,19:33:00,Friday,19,Evening,15-Jul-16,20:16:57,Friday,20,Evening
204,City,27,Trip Completed,11-Jul-16,06:04:00,Monday,6,Early Morning,11-Jul-16,06:44:00,Monday,6,Early Morning
632,Airport,27,Trip Completed,11-Jul-16,12:20:00,Monday,12,Afternoon,11-Jul-16,13:10:00,Monday,13,Afternoon
763,City,27,Trip Completed,11-Jul-16,16:19:00,Monday,16,Afternoon,11-Jul-16,17:25:00,Monday,17,Evening
1786,Airport,27,Trip Completed,12-Jul-16,09:03:00,Tuesday,9,Morning,12-Jul-16,09:58:00,Tuesday,9,Morning
1968,City,27,Trip Completed,12-Jul-16,12:10:00,Tuesday,12,Afternoon,12-Jul-16,12:49:00,Tuesday,12,Afternoon
2088,Airport,27,Trip Completed,12-Jul-16,15:51:00,Tuesday,15,Afternoon,12-Jul-16,17:02:00,Tuesday,17,Evening
2473,Airport,27,Trip Completed,12-Jul-16,20:43:00,Tuesday,20,Evening,12-Jul-16,21:20:00,Tuesday,21,Night
2869,Airport,27,Trip Completed,13-Jul-16,05:50:09,Wednesday,5,Early Morning,13-Jul-16,06:27:07,Wednesday,6,Early Morning
3742,Airport,27,Trip Completed,13-Jul-16,20:24:23,Wednesday,20,Evening,13-Jul-16,20:48:05,Wednesday,20,Evening
4440,Airport,27,Trip Completed,14-Jul-16,08:26:29,Thursday,8,Morning,14-Jul-16,09:00:36,Thursday,9,Morning
5234,City,27,Trip Completed,14-Jul-16,21:09:47,Thursday,21,Night,14-Jul-16,21:52:37,Thursday,21,Night
6354,Airport,27,Trip Completed,15-Jul-16,18:59:01,Friday,18,Evening,15-Jul-16,19:35:10,Friday,19,Evening
6638,City,27,Trip Completed,15-Jul-16,21:59:10,Friday,21,Night,15-Jul-16,23:13:18,Friday,23,Night
84,City,28,Trip Completed,11-Jul-16,04:50:00,Monday,4,Early Morning,11-Jul-16,05:26:00,Monday,5,Early Morning
1199,City,28,Trip Completed,11-Jul-16,21:17:00,Monday,21,Night,11-Jul-16,21:53:00,Monday,21,Night
1676,Airport,28,Trip Completed,12-Jul-16,07:44:00,Tuesday,7,Early Morning,12-Jul-16,08:40:00,Tuesday,8,Morning
2774,City,28,Trip Completed,13-Jul-16,04:33:38,Wednesday,4,Early Morning,13-Jul-16,05:13:54,Wednesday,5,Early Morning
3220,Airport,28,Trip Completed,13-Jul-16,09:51:41,Wednesday,9,Morning,13-Jul-16,10:24:39,Wednesday,10,Morning
3718,Airport,28,Trip Completed,13-Jul-16,19:56:20,Wednesday,19,Evening,13-Jul-16,20:47:17,Wednesday,20,Evening
4904,Airport,28,Trip Completed,14-Jul-16,18:02:23,Thursday,18,Evening,14-Jul-16,18:58:49,Thursday,18,Evening
6527,Airport,28,Trip Completed,15-Jul-16,20:54:01,Friday,20,Evening,15-Jul-16,21:53:29,Friday,21,Night
6710,City,28,Trip Completed,15-Jul-16,23:02:36,Friday,23,Night,16-Jul-16,00:12:12,Saturday,0,Late Night
1584,Airport,29,Trip Completed,12-Jul-16,06:26:00,Tuesday,6,Early Morning,12-Jul-16,07:18:00,Tuesday,7,Early Morning
1966,Airport,29,Trip Completed,12-Jul-16,12:05:00,Tuesday,12,Afternoon,12-Jul-16,13:12:00,Tuesday,13,Afternoon
2827,City,29,Trip Completed,13-Jul-16,05:18:31,Wednesday,5,Early Morning,13-Jul-16,06:18:22,Wednesday,6,Early Morning
2945,Airport,29,Trip Completed,13-Jul-16,06:34:13,Wednesday,6,Early Morning,13-Jul-16,07:28:05,Wednesday,7,Early Morning
3365,City,29,Trip Completed,13-Jul-16,13:47:14,Wednesday,13,Afternoon,13-Jul-16,14:51:51,Wednesday,14,Afternoon
3548,Airport,29,Trip Completed,13-Jul-16,18:07:42,Wednesday,18,Evening,13-Jul-16,19:12:22,Wednesday,19,Evening
3753,City,29,Trip Completed,13-Jul-16,20:30:08,Wednesday,20,Evening,13-Jul-16,21:42:32,Wednesday,21,Night
4569,Airport,29,Trip Completed,14-Jul-16,09:48:17,Thursday,9,Morning,14-Jul-16,10:49:39,Thursday,10,Morning
6309,Airport,29,Trip Completed,15-Jul-16,18:29:54,Friday,18,Evening,15-Jul-16,19:42:21,Friday,19,Evening
6437,City,29,Trip Completed,15-Jul-16,19:53:52,Friday,19,Evening,15-Jul-16,20:26:32,Friday,20,Evening
517,Airport,30,Trip Completed,11-Jul-16,09:45:00,Monday,9,Morning,11-Jul-16,10:24:00,Monday,10,Morning
1406,Airport,30,Trip Completed,12-Jul-16,03:02:00,Tuesday,3,Late Night,12-Jul-16,03:55:00,Tuesday,3,Late Night
1643,Airport,30,Trip Completed,12-Jul-16,07:18:00,Tuesday,7,Early Morning,12-Jul-16,08:10:00,Tuesday,8,Morning
2108,Airport,30,Trip Completed,12-Jul-16,16:14:00,Tuesday,16,Afternoon,12-Jul-16,16:48:00,Tuesday,16,Afternoon
2647,City,30,Trip Completed,12-Jul-16,22:46:00,Tuesday,22,Night,12-Jul-16,23:18:00,Tuesday,23,Night
3129,City,30,Trip Completed,13-Jul-16,08:41:49,Wednesday,8,Morning,13-Jul-16,09:41:42,Wednesday,9,Morning
3738,Airport,30,Trip Completed,13-Jul-16,20:15:54,Wednesday,20,Evening,13-Jul-16,20:55:01,Wednesday,20,Evening
4422,Airport,30,Trip Completed,14-Jul-16,08:13:15,Thursday,8,Morning,14-Jul-16,09:13:10,Thursday,9,Morning
4790,City,30,Trip Completed,14-Jul-16,16:43:53,Thursday,16,Afternoon,14-Jul-16,17:56:08,Thursday,17,Evening
5496,City,30,Trip Completed,15-Jul-16,04:59:58,Friday,4,Early Morning,15-Jul-16,05:34:09,Friday,5,Early Morning
6484,Airport,30,Trip Completed,15-Jul-16,20:19:45,Friday,20,Evening,15-Jul-16,21:01:21,Friday,21,Night
6731,Airport,30,Trip Completed,15-Jul-16,23:23:55,Friday,23,Night,16-Jul-16,00:11:55,Saturday,0,Late Night
629,Airport,31,Trip Completed,11-Jul-16,12:14:00,Monday,12,Afternoon,11-Jul-16,13:00:00,Monday,13,Afternoon
745,Airport,31,Trip Completed,11-Jul-16,15:48:00,Monday,15,Afternoon,11-Jul-16,16:45:00,Monday,16,Afternoon
1064,City,31,Trip Completed,11-Jul-16,19:53:00,Monday,19,Evening,11-Jul-16,20:31:00,Monday,20,Evening
1886,Airport,31,Trip Completed,12-Jul-16,10:10:00,Tuesday,10,Morning,12-Jul-16,10:35:00,Tuesday,10,Morning
5608,Airport,31,Trip Completed,15-Jul-16,06:18:36,Friday,6,Early Morning,15-Jul-16,07:07:34,Friday,7,Early Morning
5877,City,31,Trip Completed,15-Jul-16,09:37:21,Friday,9,Morning,15-Jul-16,10:08:03,Friday,10,Morning
6100,Airport,31,Trip Completed,15-Jul-16,14:44:32,Friday,14,Afternoon,15-Jul-16,15:41:12,Friday,15,Afternoon
6659,Airport,31,Trip Completed,15-Jul-16,22:15:45,Friday,22,Night,15-Jul-16,23:07:50,Friday,23,Night
2162,Airport,32,Trip Completed,12-Jul-16,17:34:00,Tuesday,17,Evening,12-Jul-16,18:33:00,Tuesday,18,Evening
3294,Airport,32,Trip Completed,13-Jul-16,11:23:36,Wednesday,11,Morning,13-Jul-16,12:14:06,Wednesday,12,Afternoon
3686,City,32,Trip Completed,13-Jul-16,19:33:18,Wednesday,19,Evening,13-Jul-16,20:34:21,Wednesday,20,Evening
4784,City,32,Trip Completed,14-Jul-16,16:41:52,Thursday,16,Afternoon,14-Jul-16,17:15:01,Thursday,17,Evening
5896,City,32,Trip Completed,15-Jul-16,09:47:11,Friday,9,Morning,15-Jul-16,10:32:41,Friday,10,Morning
6190,City,32,Trip Completed,15-Jul-16,17:11:33,Friday,17,Evening,15-Jul-16,17:55:50,Friday,17,Evening
6551,City,32,Trip Completed,15-Jul-16,21:03:02,Friday,21,Night,15-Jul-16,22:17:22,Friday,22,Night
145,City,33,Trip Completed,11-Jul-16,05:32:00,Monday,5,Early Morning,11-Jul-16,06:37:00,Monday,6,Early Morning
735,City,33,Trip Completed,11-Jul-16,15:27:00,Monday,15,Afternoon,11-Jul-16,16:32:00,Monday,16,Afternoon
918,Airport,33,Trip Completed,11-Jul-16,18:22:00,Monday,18,Evening,11-Jul-16,19:04:00,Monday,19,Evening
1478,City,33,Trip Completed,12-Jul-16,05:16:00,Tuesday,5,Early Morning,12-Jul-16,06:13:00,Tuesday,6,Early Morning
1957,City,33,Trip Completed,12-Jul-16,11:45:00,Tuesday,11,Morning,12-Jul-16,12:55:00,Tuesday,12,Afternoon
3097,City,33,Trip Completed,13-Jul-16,08:15:34,Wednesday,8,Morning,13-Jul-16,09:12:57,Wednesday,9,Morning
3981,Airport,33,Trip Completed,13-Jul-16,23:13:54,Wednesday,23,Night,13-Jul-16,23:38:37,Wednesday,23,Night
4175,City,33,Trip Completed,14-Jul-16,05:11:15,Thursday,5,Early Morning,14-Jul-16,06:15:24,Thursday,6,Early Morning
6237,City,33,Trip Completed,15-Jul-16,17:50:37,Friday,17,Evening,15-Jul-16,18:49:29,Friday,18,Evening
738,City,34,Trip Completed,11-Jul-16,15:30:00,Monday,15,Afternoon,11-Jul-16,16:44:00,Monday,16,Afternoon
2731,City,34,Trip Completed,13-Jul-16,02:38:48,Wednesday,2,Late Night,13-Jul-16,03:16:56,Wednesday,3,Late Night
2863,Airport,34,Trip Completed,13-Jul-16,05:46:42,Wednesday,5,Early Morning,13-Jul-16,06:22:39,Wednesday,6,Early Morning
3528,Airport,34,Trip Completed,13-Jul-16,17:50:59,Wednesday,17,Evening,13-Jul-16,18:17:24,Wednesday,18,Evening
4653,City,34,Trip Completed,14-Jul-16,11:58:46,Thursday,11,Morning,14-Jul-16,12:55:21,Thursday,12,Afternoon
5042,City,34,Trip Completed,14-Jul-16,19:21:16,Thursday,19,Evening,14-Jul-16,20:05:07,Thursday,20,Evening
360,Airport,35,Trip Completed,11-Jul-16,08:02:00,Monday,8,Morning,11-Jul-16,09:05:00,Monday,9,Morning
771,Airport,35,Trip Completed,11-Jul-16,16:19:00,Monday,16,Afternoon,11-Jul-16,17:34:00,Monday,17,Evening
1274,City,35,Trip Completed,11-Jul-16,22:01:00,Monday,22,Night,11-Jul-16,23:21:00,Monday,23,Night
1501,City,35,Trip Completed,12-Jul-16,05:41:00,Tuesday,5,Early Morning,12-Jul-16,06:47:00,Tuesday,6,Early Morning
1972,City,35,Trip Completed,12-Jul-16,12:22:00,Tuesday,12,Afternoon,12-Jul-16,12:43:00,Tuesday,12,Afternoon
2871,City,35,Trip Completed,13-Jul-16,05:53:33,Wednesday,5,Early Morning,13-Jul-16,07:00:33,Wednesday,7,Early Morning
3395,City,35,Trip Completed,13-Jul-16,14:52:52,Wednesday,14,Afternoon,13-Jul-16,15:33:04,Wednesday,15,Afternoon
3572,City,35,Trip Completed,13-Jul-16,18:25:52,Wednesday,18,Evening,13-Jul-16,19:31:28,Wednesday,19,Evening
4118,Airport,35,Trip Completed,14-Jul-16,04:28:35,Thursday,4,Early Morning,14-Jul-16,05:26:48,Thursday,5,Early Morning
4739,City,35,Trip Completed,14-Jul-16,14:52:43,Thursday,14,Afternoon,14-Jul-16,15:37:25,Thursday,15,Afternoon
6556,City,35,Trip Completed,15-Jul-16,21:09:57,Friday,21,Night,15-Jul-16,21:38:06,Friday,21,Night
6677,Airport,35,Trip Completed,15-Jul-16,22:29:56,Friday,22,Night,15-Jul-16,23:22:48,Friday,23,Night
1104,Airport,36,Trip Completed,11-Jul-16,20:17:00,Monday,20,Evening,11-Jul-16,21:20:00,Monday,21,Night
1596,Airport,36,Trip Completed,12-Jul-16,06:39:00,Tuesday,6,Early Morning,12-Jul-16,07:30:00,Tuesday,7,Early Morning
1835,Airport,36,Trip Completed,12-Jul-16,09:35:00,Tuesday,9,Morning,12-Jul-16,10:30:00,Tuesday,10,Morning
2110,Airport,36,Trip Completed,12-Jul-16,16:19:00,Tuesday,16,Afternoon,12-Jul-16,17:12:00,Tuesday,17,Evening
2759,Airport,36,Trip Completed,13-Jul-16,03:50:03,Wednesday,3,Late Night,13-Jul-16,04:33:15,Wednesday,4,Early Morning
3010,Airport,36,Trip Completed,13-Jul-16,07:26:03,Wednesday,7,Early Morning,13-Jul-16,08:40:52,Wednesday,8,Morning
3403,City,36,Trip Completed,13-Jul-16,15:16:52,Wednesday,15,Afternoon,13-Jul-16,15:45:52,Wednesday,15,Afternoon
3856,Airport,36,Trip Completed,13-Jul-16,21:34:21,Wednesday,21,Night,13-Jul-16,22:26:18,Wednesday,22,Night
4472,City,36,Trip Completed,14-Jul-16,08:39:44,Thursday,8,Morning,14-Jul-16,09:55:40,Thursday,9,Morning
5199,City,36,Trip Completed,14-Jul-16,20:50:52,Thursday,20,Evening,14-Jul-16,21:57:39,Thursday,21,Night
5612,City,36,Trip Completed,15-Jul-16,06:15:54,Friday,6,Early Morning,15-Jul-16,07:17:47,Friday,7,Early Morning
6614,Airport,36,Trip Completed,15-Jul-16,21:40:39,Friday,21,Night,15-Jul-16,22:56:08,Friday,22,Night
191,Airport,37,Trip Completed,11-Jul-16,05:55:00,Monday,5,Early Morning,11-Jul-16,06:45:00,Monday,6,Early Morning
333,City,37,Trip Completed,11-Jul-16,07:43:00,Monday,7,Early Morning,11-Jul-16,08:53:00,Monday,8,Morning
488,Airport,37,Trip Completed,11-Jul-16,09:35:00,Monday,9,Morning,11-Jul-16,10:20:00,Monday,10,Morning
1780,City,37,Trip Completed,12-Jul-16,08:58:00,Tuesday,8,Morning,12-Jul-16,09:45:00,Tuesday,9,Morning
2235,Airport,37,Trip Completed,12-Jul-16,18:12:00,Tuesday,18,Evening,12-Jul-16,19:14:00,Tuesday,19,Evening
2516,City,37,Trip Completed,12-Jul-16,21:05:00,Tuesday,21,Night,12-Jul-16,22:18:00,Tuesday,22,Night
4209,City,37,Trip Completed,14-Jul-16,05:37:01,Thursday,5,Early Morning,14-Jul-16,06:42:12,Thursday,6,Early Morning
4726,City,37,Trip Completed,14-Jul-16,13:52:52,Thursday,13,Afternoon,14-Jul-16,15:04:54,Thursday,15,Afternoon
5088,Airport,37,Trip Completed,14-Jul-16,19:52:54,Thursday,19,Evening,14-Jul-16,21:06:33,Thursday,21,Night
5352,Airport,37,Trip Completed,14-Jul-16,23:01:45,Thursday,23,Night,14-Jul-16,23:45:53,Thursday,23,Night
6024,Airport,37,Trip Completed,15-Jul-16,12:43:09,Friday,12,Afternoon,15-Jul-16,13:55:27,Friday,13,Afternoon
6196,Airport,37,Trip Completed,15-Jul-16,17:19:56,Friday,17,Evening,15-Jul-16,18:03:53,Friday,18,Evening
6297,City,37,Trip Completed,15-Jul-16,18:21:09,Friday,18,Evening,15-Jul-16,18:57:24,Friday,18,Evening
125,City,38,Trip Completed,11-Jul-16,05:12:00,Monday,5,Early Morning,11-Jul-16,06:17:00,Monday,6,Early Morning
1611,City,38,Trip Completed,12-Jul-16,06:49:00,Tuesday,6,Early Morning,12-Jul-16,07:44:00,Tuesday,7,Early Morning
1814,City,38,Trip Completed,12-Jul-16,09:19:00,Tuesday,9,Morning,12-Jul-16,09:59:00,Tuesday,9,Morning
3088,City,38,Trip Completed,13-Jul-16,08:12:39,Wednesday,8,Morning,13-Jul-16,09:01:02,Wednesday,9,Morning
3384,Airport,38,Trip Completed,13-Jul-16,14:40:53,Wednesday,14,Afternoon,13-Jul-16,15:34:26,Wednesday,15,Afternoon
4218,Airport,38,Trip Completed,14-Jul-16,05:38:17,Thursday,5,Early Morning,14-Jul-16,06:24:48,Thursday,6,Early Morning
5757,City,38,Trip Completed,15-Jul-16,08:12:21,Friday,8,Morning,15-Jul-16,09:17:55,Friday,9,Morning
5958,Airport,38,Trip Completed,15-Jul-16,10:48:38,Friday,10,Morning,15-Jul-16,11:49:20,Friday,11,Morning
6314,City,38,Trip Completed,15-Jul-16,18:31:06,Friday,18,Evening,15-Jul-16,19:30:28,Friday,19,Evening
249,City,39,Trip Completed,11-Jul-16,06:31:00,Monday,6,Early Morning,11-Jul-16,07:14:00,Monday,7,Early Morning
728,City,39,Trip Completed,11-Jul-16,15:05:00,Monday,15,Afternoon,11-Jul-16,16:09:00,Monday,16,Afternoon
3042,City,39,Trip Completed,13-Jul-16,07:38:51,Wednesday,7,Early Morning,13-Jul-16,08:32:47,Wednesday,8,Morning
3620,City,39,Trip Completed,13-Jul-16,18:54:52,Wednesday,18,Evening,13-Jul-16,20:08:38,Wednesday,20,Evening
4276,City,39,Trip Completed,14-Jul-16,06:22:04,Thursday,6,Early Morning,14-Jul-16,07:23:02,Thursday,7,Early Morning
4735,City,39,Trip Completed,14-Jul-16,14:43:10,Thursday,14,Afternoon,14-Jul-16,15:51:37,Thursday,15,Afternoon
1353,Airport,40,Trip Completed,11-Jul-16,23:51:00,Monday,23,Night,12-Jul-16,00:34:00,Tuesday,0,Late Night
1568,City,40,Trip Completed,12-Jul-16,06:18:00,Tuesday,6,Early Morning,12-Jul-16,06:52:00,Tuesday,6,Early Morning
2465,City,40,Trip Completed,12-Jul-16,20:38:00,Tuesday,20,Evening,12-Jul-16,21:37:00,Tuesday,21,Night
3688,City,40,Trip Completed,13-Jul-16,19:39:52,Wednesday,19,Evening,13-Jul-16,20:40:51,Wednesday,20,Evening
4727,City,40,Trip Completed,14-Jul-16,14:06:18,Thursday,14,Afternoon,14-Jul-16,15:02:55,Thursday,15,Afternoon
5348,City,40,Trip Completed,14-Jul-16,22:50:55,Thursday,22,Night,14-Jul-16,23:45:17,Thursday,23,Night
6537,Airport,40,Trip Completed,15-Jul-16,20:52:18,Friday,20,Evening,15-Jul-16,22:03:09,Friday,22,Night
1941,Airport,41,Trip Completed,12-Jul-16,11:29:00,Tuesday,11,Morning,12-Jul-16,12:09:00,Tuesday,12,Afternoon
3766,Airport,41,Trip Completed,13-Jul-16,20:33:01,Wednesday,20,Evening,13-Jul-16,21:24:23,Wednesday,21,Night
4243,Airport,41,Trip Completed,14-Jul-16,06:02:47,Thursday,6,Early Morning,14-Jul-16,06:37:57,Thursday,6,Early Morning
4717,Airport,41,Trip Completed,14-Jul-16,13:42:45,Thursday,13,Afternoon,14-Jul-16,14:36:58,Thursday,14,Afternoon
5682,City,41,Trip Completed,15-Jul-16,07:16:19,Friday,7,Early Morning,15-Jul-16,08:24:55,Friday,8,Morning
6343,City,41,Trip Completed,15-Jul-16,18:44:07,Friday,18,Evening,15-Jul-16,19:21:59,Friday,19,Evening
6726,Airport,41,Trip Completed,15-Jul-16,23:22:28,Friday,23,Night,16-Jul-16,00:12:03,Saturday,0,Late Night
238,City,42,Trip Completed,11-Jul-16,06:27:00,Monday,6,Early Morning,11-Jul-16,07:15:00,Monday,7,Early Morning
2624,City,42,Trip Completed,12-Jul-16,22:16:00,Tuesday,22,Night,12-Jul-16,23:17:00,Tuesday,23,Night
2787,City,42,Trip Completed,13-Jul-16,04:54:46,Wednesday,4,Early Morning,13-Jul-16,05:29:11,Wednesday,5,Early Morning
3992,City,42,Trip Completed,13-Jul-16,23:24:52,Wednesday,23,Night,14-Jul-16,00:04:39,Thursday,0,Late Night
4974,City,42,Trip Completed,14-Jul-16,18:44:58,Thursday,18,Evening,14-Jul-16,19:16:18,Thursday,19,Evening
5478,Airport,42,Trip Completed,15-Jul-16,04:43:40,Friday,4,Early Morning,15-Jul-16,05:44:45,Friday,5,Early Morning
5641,City,42,Trip Completed,15-Jul-16,06:46:40,Friday,6,Early Morning,15-Jul-16,07:16:35,Friday,7,Early Morning
128,City,43,Trip Completed,11-Jul-16,05:12:00,Monday,5,Early Morning,11-Jul-16,05:48:00,Monday,5,Early Morning
627,City,43,Trip Completed,11-Jul-16,12:12:00,Monday,12,Afternoon,11-Jul-16,13:10:00,Monday,13,Afternoon
1766,Airport,43,Trip Completed,12-Jul-16,08:45:00,Tuesday,8,Morning,12-Jul-16,09:52:00,Tuesday,9,Morning
